t,X
0.16801680168016803,0.4116798899902484
0.16901690169016903,0.509239280345592
0.17001700170017,0.4239222023960719
0.171017101710171,0.3945672863793356
0.172017201720172,0.4344884385039864
0.17301730173017302,0.5471241130590686
0.17401740174017402,0.5354577036551632
0.17501750175017503,0.5368751826966252
0.17601760176017603,0.5262172269031926
0.177017701770177,0.5852355819337184
0.178017801780178,0.5718015480877325
0.179017901790179,0.6016433943679416
0.18001800180018002,0.5867397886845626
0.18101810181018102,0.5292424912540268
0.18201820182018202,0.5427355291056994
0.18301830183018303,0.5646959025383326
0.18401840184018403,0.6219660263078801
0.185018501850185,0.6164047191019355
0.186018601860186,0.5881790435590256
0.18701870187018702,0.612758305858116
0.18801880188018802,0.6229116376112419
0.18901890189018902,0.6348404498007596
0.19001900190019003,0.6309359098390045
0.19101910191019103,0.6821968923175848
0.192019201920192,0.6980389120454106
0.193019301930193,0.7825198000491127
0.19401940194019401,0.8314252463458193
0.19501950195019502,0.8600674239922224
0.19601960196019602,0.7864261013920819
0.19701970197019703,0.8125762123886853
0.19801980198019803,0.8305592277180612
0.19901990199019903,0.8659955298274615
0.2000200020002,0.9118384047441881
0.201020102010201,0.8929987485886991
0.20202020202020202,0.9289564013740477
0.20302030203020302,0.9028803816151536
0.20402040204020402,0.9894023065024211
0.20502050205020503,0.9288462148143847
0.20602060206020603,0.8491769824344119
0.20702070207020704,0.7745053062062337
0.208020802080208,0.7339039444214152
0.20902090209020902,0.6831216783600673
0.21002100210021002,0.7699170646423994
0.21102110211021102,0.7545456461313094
0.21202120212021203,0.6937448137493554
0.21302130213021303,0.7428877907165696
0.21402140214021403,0.715914754973133
0.215021502150215,0.6598850756552257
0.21602160216021601,0.6983938981708576
0.21702170217021702,0.725573108301301
0.21802180218021802,0.7053956809858853
0.21902190219021903,0.7676373877366885
0.22002200220022003,0.7726433485136677
0.22102210221022103,0.8441828895498728
0.22202220222022204,0.8658219624047225
0.223022302230223,0.9346680434929041
0.22402240224022402,0.9386260127719918
0.22502250225022502,0.8831387590228277
0.22602260226022602,0.9917947162889671
0.22702270227022703,0.9663951587732299
0.22802280228022803,0.9565364640560495
0.22902290229022904,0.9242571542251306
0.23002300230023,0.914236820788288
0.23102310231023102,0.9241750912939152
0.23202320232023202,0.9322770362000855
0.23302330233023302,0.9609064851154281
0.23402340234023403,1.0400933302643856
0.23502350235023503,1.033665897506131
0.23602360236023603,0.97748539583017
0.23702370237023704,0.9236330363962251
0.23802380238023801,0.8929359561794115
0.23902390239023902,0.8171707075536102
0.24002400240024002,0.8532499922642623
0.24102410241024103,0.8301159543601679
0.24202420242024203,0.8153781673764783
0.24302430243024303,0.8144781995250209
0.24402440244024404,0.7512049571622957
0.245024502450245,0.7119345135485742
0.24602460246024602,0.7413965957678437
0.24702470247024702,0.7683171100357115
0.24802480248024802,0.7477295416703468
0.24902490249024903,0.8279513950011017
0.25002500250025,0.7687295604282864
0.251025102510251,0.7525325338023674
0.252025202520252,0.741456534117375
0.253025302530253,0.6158045190380042
0.254025402540254,0.7018376372311677
0.255025502550255,0.7175186653308567
0.256025602560256,0.6700856893351197
0.25702570257025703,0.7611468686832151
0.25802580258025803,0.7865773226990107
0.25902590259025904,0.8049997383203558
0.26002600260026004,0.7770489449698597
0.26102610261026105,0.7810223206588487
0.26202620262026205,0.7120108003577454
0.26302630263026305,0.7468534373777901
0.264026402640264,0.7293611932541286
0.265026502650265,0.7346266496560223
0.266026602660266,0.7876495506976199
0.267026702670267,0.799596223793385
0.268026802680268,0.8105345285683234
0.269026902690269,0.8220894188660319
0.27002700270027,0.7884744264015615
0.27102710271027103,0.8250732196184732
0.27202720272027203,0.8932692641079039
0.27302730273027304,0.9263108155976074
0.27402740274027404,0.9649588300426544
0.27502750275027504,0.924760648978505
0.27602760276027605,0.8850272639225341
0.27702770277027705,0.8197043019092877
0.27802780278027805,0.8739926302444834
0.279027902790279,0.8617513683645994
0.28002800280028,0.9234925412618106
0.281028102810281,0.8876008952227702
0.282028202820282,0.8671472978001176
0.283028302830283,0.8705476901366874
0.284028402840284,0.910885642274441
0.285028502850285,0.9126915879812489
0.28602860286028603,0.9212206824718726
0.28702870287028703,0.9210385970693619
0.28802880288028804,0.9280416342185978
0.28902890289028904,0.8771835354877653
0.29002900290029004,0.8799255219322424
0.29102910291029105,0.8707015301570075
0.29202920292029205,0.8672895605859127
0.29302930293029306,0.8884402311629762
0.294029402940294,0.8571109390499321
0.295029502950295,0.8524745142324588
0.296029602960296,0.8383236120422488
0.297029702970297,0.8561476014356215
0.298029802980298,0.8903874642825383
0.299029902990299,0.8467691601364931
0.3000300030003,0.8721251020297897
0.30103010301030103,0.9636376155436505
0.30203020302030203,0.8968818400934795
0.30303030303030304,0.8588585424346973
0.30403040304030404,0.8186190564379591
0.30503050305030505,0.805318807826799
0.30603060306030605,0.8770895064873031
0.30703070307030705,0.8768095668206926
0.30803080308030806,0.8448651152019526
0.309030903090309,0.8718281481722475
0.31003100310031,0.8441322459303393
0.311031103110311,0.89352863290503
0.312031203120312,0.9062870613376405
0.313031303130313,0.9674888769970037
0.314031403140314,0.9369451744356406
0.31503150315031503,1.0715522799282566
0.31603160316031603,1.1073572731438481
0.31703170317031704,1.1355236302288252
0.31803180318031804,1.132098889628328
0.31903190319031904,1.0985171010854478
0.32003200320032005,1.0586107889461331
0.32103210321032105,1.0514710872659956
0.32203220322032206,1.0147646274433433
0.32303230323032306,1.0263915049794126
0.324032403240324,0.9884209132014609
0.325032503250325,1.0152081550627632
0.326032603260326,1.0569520094114158
0.327032703270327,1.0243289102855153
0.328032803280328,1.076643123841558
0.329032903290329,1.064925393856921
0.33003300330033003,1.1155265134005703
0.33103310331033103,1.1340063816470893
0.33203320332033204,1.1830644236714123
0.33303330333033304,1.1372932784933947
0.33403340334033405,1.13138001293437
0.33503350335033505,1.1951585227457073
0.33603360336033605,1.1663239161426477
0.33703370337033706,1.0740511837371423
0.33803380338033806,0.9861019033106646
0.339033903390339,0.8730243677883017
0.34003400340034,0.7776030585208418
0.341034103410341,0.7584163924405094
0.342034203420342,0.8148354901356003
0.343034303430343,0.7942435600328205
0.344034403440344,0.807917899577456
0.34503450345034503,0.802191012698832
0.34603460346034604,0.8017711421487509
0.34703470347034704,0.7934472902184866
0.34803480348034804,0.7848642611239284
0.34903490349034905,0.8047032823894269
0.35003500350035005,0.7513070352329458
0.35103510351035105,0.7957299888865215
0.35203520352035206,0.8360787116828522
0.35303530353035306,0.826519403496992
0.354035403540354,0.8617111729977848
0.355035503550355,0.8294843855697542
0.356035603560356,0.8046295571749195
0.357035703570357,0.8108132594503396
0.358035803580358,0.8014955033341004
0.35903590359035903,0.7806258329279009
0.36003600360036003,0.7497724165737081
0.36103610361036104,0.7240907222569158
0.36203620362036204,0.7653675346219881
0.36303630363036304,0.6776941023405494
0.36403640364036405,0.692780435446517
0.36503650365036505,0.6815138730781369
0.36603660366036606,0.713381168423884
0.36703670367036706,0.7357025795257418
0.36803680368036806,0.6105281525580536
0.369036903690369,0.6360638156823429
0.37003700370037,0.6499297369007203
0.371037103710371,0.6502575429413785
0.372037203720372,0.6286475551490049
0.373037303730373,0.6661788039181931
0.37403740374037403,0.6470413928500013
0.37503750375037503,0.7284454181112668
0.37603760376037604,0.7529569412975701
0.37703770377037704,0.8478105620163062
0.37803780378037805,0.8118326031392747
0.37903790379037905,0.7324933886362255
0.38003800380038005,0.7637272578393491
0.38103810381038106,0.8010976155156682
0.38203820382038206,0.801877869514261
0.38303830383038306,0.7322590656286955
0.384038403840384,0.7114963249666655
0.385038503850385,0.7384219819008462
0.386038603860386,0.7294469442387871
0.387038703870387,0.7235304821125643
0.38803880388038803,0.7149601880066581
0.38903890389038903,0.6724792947153682
0.39003900390039004,0.6479694217704122
0.39103910391039104,0.5835239544695476
0.39203920392039204,0.6620060030334874
0.39303930393039305,0.6400846757610931
0.39403940394039405,0.6608039677511339
0.39503950395039505,0.6144430350339917
0.39603960396039606,0.6493609750747829
0.39703970397039706,0.5649413085238582
0.39803980398039807,0.6055475269170318
0.39903990399039907,0.6033602777050768
0.4000400040004,0.6971460448974873
0.401040104010401,0.6380189188166121
0.402040204020402,0.6407967388136139
0.40304030403040303,0.6565790480616978
0.40404040404040403,0.7110593970847932
0.40504050405040504,0.6914375994791327
0.40604060406040604,0.6946129676921033
0.40704070407040704,0.5981043298094388
0.40804080408040805,0.5603799452244583
0.40904090409040905,0.5800164445825279
0.41004100410041006,0.6288166051904258
0.41104110411041106,0.6155881595980778
0.41204120412041206,0.7069355861540503
0.41304130413041307,0.784949389121528
0.41404140414041407,0.781451977840142
0.415041504150415,0.672735390371815
0.416041604160416,0.5925674699650406
0.417041704170417,0.5571879982303332
0.41804180418041803,0.6065327416202452
0.41904190419041903,0.6198020074190025
0.42004200420042004,0.5255245958354896
0.42104210421042104,0.5147683523539989
0.42204220422042205,0.5864052981175574
0.42304230423042305,0.5690571176375541
0.42404240424042405,0.5349483996141587
0.42504250425042506,0.6262990344433446
0.42604260426042606,0.6280612825074589
0.42704270427042706,0.6060046643292062
0.42804280428042807,0.6210586110774369
0.4290429042904291,0.6212051823661123
0.43004300430043,0.6013921510606903
0.431043104310431,0.6548345688792698
0.43204320432043203,0.7040754357832941
0.43304330433043303,0.7409758324209088
0.43404340434043404,0.7356336003382831
0.43504350435043504,0.7861889108389316
0.43604360436043604,0.7831799550149754
0.43704370437043705,0.8032656963952862
0.43804380438043805,0.8486903127821224
0.43904390439043905,0.8840142419247682
0.44004400440044006,0.9631704903767999
0.44104410441044106,0.9823893546269217
0.44204420442044207,0.9060935131405204
0.44304430443044307,0.8533030352233112
0.4440444044404441,0.9128283446572543
0.445044504450445,0.8971000825571777
0.446044604460446,0.9134895385642655
0.44704470447044703,0.8744977944691084
0.44804480448044803,0.9183840746899576
0.44904490449044904,0.9002554692487831
0.45004500450045004,0.9645637965812017
0.45104510451045104,0.9397970037712932
0.45204520452045205,0.988861652426992
0.45304530453045305,1.0180327014573758
0.45404540454045406,0.9847083206178857
0.45504550455045506,1.0328722224381812
0.45604560456045606,0.9915170299844887
0.45704570457045707,0.9537436620814428
0.45804580458045807,0.9850658286052251
0.4590459045904591,0.9561146182873453
0.46004600460046,0.9286010343420967
0.461046104610461,0.9122927260416581
0.46204620462046203,0.8666515073644997
0.46304630463046303,0.9125184265798971
0.46404640464046404,0.9388195127757154
0.46504650465046504,0.934780219691112
0.46604660466046605,0.9289979988629858
0.46704670467046705,0.9482005674039965
0.46804680468046805,1.026200552593134
0.46904690469046906,1.0641253057367739
0.47004700470047006,1.0403222861133463
0.47104710471047107,1.0740492076262393
0.47204720472047207,1.0676635501268164
0.4730473047304731,1.057696417249007
0.4740474047404741,1.1401098582897113
0.475047504750475,1.1202342760802388
0.47604760476047603,1.0976842409238117
0.47704770477047703,1.009285754252546
0.47804780478047804,0.9455624025770454
0.47904790479047904,0.964791671318869
0.48004800480048004,0.9327490721668379
0.48104810481048105,0.9548663290412497
0.48204820482048205,0.9040529135274691
0.48304830483048306,0.8688337219843153
0.48404840484048406,0.8981326073900052
0.48504850485048506,0.9625675681931538
0.48604860486048607,0.9881011898010376
0.48704870487048707,1.0406817123639267
0.4880488048804881,1.1158727994763353
0.4890489048904891,1.161271127659114
0.49004900490049,1.1190359693535274
0.49104910491049103,1.113205774619433
0.49204920492049203,1.1402757760203641
0.49304930493049304,1.120582982813631
0.49404940494049404,1.1396740410630555
0.49504950495049505,1.0679123509972308
0.49604960496049605,1.0297870688706101
0.49704970497049705,1.0524095030627643
0.49804980498049806,0.9513115433517949
0.49904990499049906,0.9008218227157501
0.5000500050005,0.8991286136271537
0.5010501050105011,0.8213358265057907
0.502050205020502,0.8230690192829261
0.5030503050305031,0.78648909945512
0.504050405040504,0.7726621036074366
0.5050505050505051,0.7603073761996201
0.506050605060506,0.7680125179718096
0.5070507050705071,0.7420311067443455
0.508050805080508,0.7452999737062221
0.5090509050905091,0.7176701243047497
0.51005100510051,0.741820817560844
0.5110511051105111,0.816828443107699
0.512051205120512,0.8248158988469718
0.513051305130513,0.8315878669930137
0.5140514051405141,0.7787002601286594
0.515051505150515,0.8089298401461125
0.5160516051605161,0.7742191087424983
0.517051705170517,0.7372721433393197
0.5180518051805181,0.7614643213945974
0.519051905190519,0.768799155852111
0.5200520052005201,0.8175447481230806
0.521052105210521,0.8812546212806346
0.5220522052205221,0.8562380734735928
0.523052305230523,0.8611230289348295
0.5240524052405241,0.9389900662878385
0.525052505250525,0.9812760255502277
0.5260526052605261,1.012183272480073
0.527052705270527,1.0695864002929005
0.528052805280528,1.0414781471236125
0.5290529052905291,1.0689055445124829
0.53005300530053,1.1308603664907684
0.5310531053105311,1.2022189072485732
0.532053205320532,1.1649630072594266
0.5330533053305331,1.152542831523222
0.534053405340534,1.168505831581065
0.5350535053505351,1.1544129716637486
0.536053605360536,1.1357360037541016
0.5370537053705371,1.1651897370806472
0.538053805380538,1.148219572431213
0.5390539053905391,1.0671134576073666
0.54005400540054,1.0822286480636214
0.5410541054105411,1.0621625247020543
0.5420542054205421,1.0283853021214286
0.543054305430543,0.9573349780226791
0.5440544054405441,1.0017171621099619
0.545054505450545,0.90111594018055
0.5460546054605461,0.8242183151081932
0.547054705470547,0.8110578858488375
0.5480548054805481,0.8652073925798492
0.549054905490549,0.9229140139000562
0.5500550055005501,0.8703387061954785
0.551055105510551,0.8615244141850473
0.5520552055205521,0.7931132271359878
0.553055305530553,0.837542668587425
0.5540554055405541,0.7706712362796162
0.555055505550555,0.7634966566448385
0.5560556055605561,0.8089295989759188
0.5570557055705571,0.7981740116380938
0.558055805580558,0.863123406958832
0.5590559055905591,0.8233523329911021
0.56005600560056,0.8390396803891484
0.5610561056105611,0.8763605801385889
0.562056205620562,0.8692361210280429
0.5630563056305631,0.9303647435676624
0.564056405640564,0.9539474790609253
0.5650565056505651,0.879764559587944
0.566056605660566,1.0559188898712235
0.5670567056705671,1.0838711966085504
0.568056805680568,1.0875878634503073
0.5690569056905691,1.0239434645801306
0.57005700570057,1.0265762891399752
0.5710571057105711,1.004980444140366
0.5720572057205721,1.0327918356721257
0.573057305730573,1.048380644563791
0.5740574057405741,1.1302013673505675
0.575057505750575,1.1354328407604468
0.5760576057605761,1.1572620711211474
0.577057705770577,1.172761585823329
0.5780578057805781,1.1649481583653785
0.579057905790579,1.1555813040411242
0.5800580058005801,1.2036639486652385
0.581058105810581,1.2373441586948053
0.5820582058205821,1.2079573302454953
0.583058305830583,1.1569549966182486
0.5840584058405841,1.152783373658708
0.585058505850585,1.2035717653012505
0.5860586058605861,1.2011370419544685
0.5870587058705871,1.2780388564686072
0.588058805880588,1.242098620627409
0.5890589058905891,1.2471908794185886
0.59005900590059,1.1334111588358782
0.5910591059105911,1.105638670202469
0.592059205920592,1.090708705896715
0.5930593059305931,1.1124678291115537
0.594059405940594,1.187858484438111
0.5950595059505951,1.1882333507775762
0.596059605960596,1.252066288349987
0.5970597059705971,1.2804054993897005
0.598059805980598,1.3232361043844967
0.5990599059905991,1.301065789322023
0.6000600060006,1.3617034193856437
0.6010601060106011,1.3123572946736928
0.6020602060206021,1.3331891036647852
0.603060306030603,1.2892784030415114
0.6040604060406041,1.264816951090414
0.605060506050605,1.1981961780848862
0.6060606060606061,1.1739062014313542
0.607060706070607,1.1884347202028684
0.6080608060806081,1.184170776876906
0.609060906090609,1.1227127255733451
0.6100610061006101,1.1873634987833759
0.611061106110611,1.2012571141144721
0.6120612061206121,1.245137913682861
0.613061306130613,1.2790091911704968
0.6140614061406141,1.2479963915195826
0.6150615061506151,1.1597632507503484
0.6160616061606161,1.1176644651870802
0.6170617061706171,1.1713374359620217
0.618061806180618,1.1230500857616215
0.6190619061906191,1.1584216186910195
0.62006200620062,1.1298755246361096
0.6210621062106211,1.146326028993016
0.622062206220622,1.0636115274443962
0.6230623062306231,1.1147411040375073
0.624062406240624,1.1118523247338423
0.6250625062506251,1.1503558064633252
0.626062606260626,1.1576963217436784
0.6270627062706271,1.192229123355333
0.628062806280628,1.186478354854406
0.6290629062906291,1.2185357917558772
0.6300630063006301,1.1498071131860856
0.6310631063106311,1.100326454626519
0.6320632063206321,1.1316703119704865
0.633063306330633,1.1287865367760292
0.6340634063406341,1.117427552699553
0.635063506350635,1.1082776191381503
0.6360636063606361,1.129607170529298
0.637063706370637,1.1019424239885491
0.6380638063806381,1.1236621310796993
0.639063906390639,1.0815830123934635
0.6400640064006401,1.062288564337704
0.641064106410641,1.1052746536236906
0.6420642064206421,1.1520772439645688
0.643064306430643,1.1018589320937786
0.6440644064406441,1.138261959223605
0.6450645064506451,1.090650051002659
0.6460646064606461,1.1223411964558652
0.6470647064706471,1.0363013984367233
0.648064806480648,0.9853063881045723
0.6490649064906491,0.9615591494789711
0.65006500650065,0.9531521120810128
0.6510651065106511,1.0158649327244098
0.652065206520652,1.0552771398851963
0.6530653065306531,1.1246789295440565
0.654065406540654,1.1775153962584257
0.6550655065506551,1.1636878382659168
0.656065606560656,1.1506136500762032
0.6570657065706571,1.1972689006913317
0.658065806580658,1.1978770970729606
0.6590659065906591,1.1896582495012398
0.6600660066006601,1.1287565102036428
0.6610661066106611,1.1228667123196177
0.6620662066206621,0.9969266918007963
0.663066306630663,0.975531567928126
0.6640664066406641,0.9307340120960945
0.665066506650665,0.9607761444954097
0.6660666066606661,0.9384084897930057
0.667066706670667,0.9227544486546471
0.6680668066806681,0.9820760820432859
0.669066906690669,0.9341782701372536
0.6700670067006701,0.9474055081721214
0.671067106710671,0.8616991880626313
0.6720672067206721,0.8648502969979147
0.673067306730673,0.8823330886118561
0.6740674067406741,0.9199053544195782
0.6750675067506751,0.8787951148552171
0.6760676067606761,0.8922118127737182
0.6770677067706771,0.9055478893171163
0.678067806780678,0.9037822766045848
0.6790679067906791,0.9095874262673187
0.68006800680068,0.9294077239069766
0.6810681068106811,0.946272069722116
0.682068206820682,0.9007828365657605
0.6830683068306831,0.8464015011539725
0.684068406840684,0.9576259450177559
0.6850685068506851,1.042524040175397
0.686068606860686,0.9792430739206819
0.6870687068706871,0.9983981803642229
0.688068806880688,1.025459621556661
0.6890689068906891,1.058034984572016
0.6900690069006901,1.0632556243799847
0.6910691069106911,1.020741395505454
0.6920692069206921,1.0115625655277283
0.693069306930693,0.9885872190910161
0.6940694069406941,0.9936079803081923
0.695069506950695,0.9806124427434065
0.6960696069606961,0.9737431172735105
0.697069706970697,1.0183204256008695
0.6980698069806981,1.0723343408826396
0.699069906990699,1.0184414668865873
0.7000700070007001,0.9968543258514148
0.701070107010701,0.960491822460664
0.7020702070207021,1.0142578516685874
0.7030703070307031,1.0105885805013184
0.7040704070407041,1.0743787680483117
0.7050705070507051,1.0519463241649658
0.7060706070607061,1.0520571329290755
0.7070707070707071,0.9906895370751252
0.708070807080708,1.0479500075918953
0.7090709070907091,1.0306855520385863
0.71007100710071,0.9632366508388263
0.7110711071107111,0.9357777400351954
0.712071207120712,0.8317633456805026
0.7130713071307131,0.8295086751146952
0.714071407140714,0.8337097712130531
0.7150715071507151,0.8457593087269812
0.716071607160716,0.9119109841407939
0.7170717071707171,0.8975390103596415
0.7180718071807181,0.9327519977344461
0.7190719071907191,0.9457829844134813
0.7200720072007201,0.9361915948366348
0.7210721072107211,0.8423779933051967
0.7220722072207221,0.8839091556907982
0.723072307230723,0.8604868463516825
0.7240724072407241,0.8604293713918882
0.725072507250725,0.8027522088455945
0.7260726072607261,0.8146054016553537
0.727072707270727,0.8186220812772036
0.7280728072807281,0.8191190551110227
0.729072907290729,0.8122718040558086
0.7300730073007301,0.8583820006789303
0.731073107310731,0.9007343292783245
0.7320732073207321,0.9322975835140311
0.7330733073307331,1.079888443079065
0.7340734073407341,1.051965661825167
0.7350735073507351,1.03394115689563
0.7360736073607361,0.987523815007181
0.7370737073707371,1.0060341866355806
0.738073807380738,0.9742827815578117
0.7390739073907391,0.8526340931312536
0.74007400740074,0.7975193284572187
0.7410741074107411,0.7999530122890819
0.742074207420742,0.8443121217520146
0.7430743074307431,0.7738392664226499
0.744074407440744,0.7456761825336584
0.7450745074507451,0.7386985041556131
0.746074607460746,0.7053786186412442
0.7470747074707471,0.7284276070096984
0.7480748074807481,0.7278781024951722
0.7490749074907491,0.7415176728654665
0.7500750075007501,0.708343557747319
0.7510751075107511,0.7763512077766336
0.7520752075207521,0.7755580856673401
0.753075307530753,0.8326318252631173
0.7540754075407541,0.8121666210794264
0.755075507550755,0.8377418214837703
0.7560756075607561,0.8065211132304309
0.757075707570757,0.7631886376015418
0.7580758075807581,0.730925944538721
0.759075907590759,0.7281437980350893
0.7600760076007601,0.717633596572945
0.761076107610761,0.7857513930770299
0.7620762076207621,0.7335940268137581
0.7630763076307631,0.6840990201900897
0.7640764076407641,0.7594496465786752
0.7650765076507651,0.7859158298302881
0.7660766076607661,0.700990662148655
0.7670767076707671,0.7225282216401554
0.768076807680768,0.7324195343986524
0.7690769076907691,0.6357846616156627
0.77007700770077,0.6186215428543632
0.7710771077107711,0.6172223121345152
0.772077207720772,0.6493144047665026
0.7730773077307731,0.6913514342543282
0.774077407740774,0.6949420085966413
0.7750775077507751,0.7404643915380567
0.7760776077607761,0.7331823874400689
0.7770777077707771,0.6941007812404618
0.7780778077807781,0.6516287983667242
0.7790779077907791,0.675245004894771
0.7800780078007801,0.5869977761531163
0.7810781078107811,0.6167232544707216
0.7820782078207821,0.5666190792010767
0.7830783078307831,0.5499874701785735
0.7840784078407841,0.5720388484914692
0.785078507850785,0.6259347825783607
0.7860786078607861,0.5385189566165873
0.787078707870787,0.5019270519818274
0.7880788078807881,0.5036192305145945
0.789078907890789,0.476457819992146
0.7900790079007901,0.5145143186838163
0.7910791079107911,0.42069358172563215
0.7920792079207921,0.43645314939766267
0.7930793079307931,0.4550644256012451
0.7940794079407941,0.4568043032630713
