tm,ym
2.1252125212521253,5.344506700732852
2.15021502150215,2.016171526865783
2.175217521752175,-0.5899393522543175
2.2002200220022003,-0.07068112757319434
2.225222522252225,2.0205049977300495
2.25022502250225,0.4693802471468772
2.2752275227522754,-2.186974511562264
2.3002300230023,4.491406645175574
2.325232523252325,1.2404250795231986
2.3502350235023504,-0.9375671438767699
2.375237523752375,-1.0018890082866458
2.4002400240024,-0.6160758072708625
2.4252425242524254,1.2747846146452906
2.45024502450245,0.1918313461666437
2.4752475247524752,1.5013793504666602
2.5002500250025004,2.3049587344538582
2.525252525252525,-2.8395330716098637
2.5502550255025502,2.931405519596467
2.5752575257525754,2.4758654042844417
2.6002600260026,1.436965647903306
2.6252625262526252,1.7780254923272687
2.6502650265026504,2.3511794430482045
2.675267526752675,3.6233073860645506
2.7002700270027002,-2.778660817462376
2.7252725272527254,-1.7375347805191594
2.75027502750275,-3.049085372512902
2.7752775277527753,3.3029394307206985
2.8002800280028004,-0.3897504263471625
2.825282528252825,2.178666850363983
2.8502850285028503,0.3691416922450863
2.8752875287528754,-1.7456385431387884
2.9002900290029,-0.5262650960297267
2.9252925292529253,-0.27035986770628373
2.9502950295029504,-0.42716167348890355
2.975297529752975,-0.05140757494736997
3.0003000300030003,1.2159750550578248
3.0253025302530254,0.7243382282153836
3.05030503050305,1.564874604495726
3.0753075307530753,2.4305198078399974
3.1003100310031004,3.0259734266356104
3.125312531253125,4.510483790496235
3.1503150315031503,-1.4773971115953797
3.1753175317531754,1.4028408275896023
3.2003200320032,2.8631483309973316
3.2253225322532253,0.04745130060800418
3.2503250325032504,-1.0238562830992481
3.275327532753275,1.303172905236717
3.3003300330033003,3.536542901607091
3.3253325332533255,4.6069145304075425
3.35033503350335,-3.485454931187938
3.3753375337533753,-1.3875694195729913
3.4003400340034005,-0.6200946425852971
3.425342534253425,1.8565635112733752
3.4503450345034503,0.5511128999322598
3.4753475347534755,-0.1237213539004337
3.5003500350035,0.1776777525471756
3.5253525352535253,-0.44862879887421214
3.5503550355035505,2.378812013162781
3.575357535753575,-0.8041438624109645
3.6003600360036003,1.8874096769776074
3.6253625362536255,-3.6793994174768825
3.65036503650365,0.6929659588168068
3.6753675367536753,-1.5843343901483533
3.7003700370037005,-0.7006350339667591
3.725372537253725,2.2547264926323556
3.7503750375037503,-3.5048890582788004
3.7753775377537755,0.9722938493029544
3.8003800380038,-3.0608322051907426
3.8253825382538253,3.2693206654172995
3.8503850385038505,-1.3755584431621635
3.875387538753875,0.12094506428961638
3.9003900390039004,1.6872231529514334
3.9253925392539255,-0.13642037111647437
3.95039503950395,-0.18709610130954948
3.9753975397539754,-3.095077362956652
4.000400040004,3.832104301146254
4.025402540254025,0.6094225773052803
4.05040504050405,-0.02974840343272847
4.0754075407540755,1.539879354538326
4.100410041004101,3.5172371885966793
4.125412541254126,-0.2898628097673875
4.15041504150415,1.983211874882804
4.175417541754175,0.234323891755705
4.2004200420042,2.045476041143388
4.2254225422542255,-1.7486854600281203
4.250425042504251,3.56538180883675
4.275427542754276,1.4403534717898996
4.3004300430043,2.1377307784223003
4.325432543254325,2.9928858163588363
4.35043504350435,0.48741353516164343
4.3754375437543755,1.5158487121408795
4.400440044004401,0.807663851394814
4.425442544254426,-2.9947293328132254
4.45044504450445,2.6309627638286965
4.475447544754475,-0.27771614086992025
4.5004500450045,-3.381266679009246
4.525452545254526,0.4324424176830713
4.550455045504551,3.803020604826229
4.575457545754576,3.1471544840757573
4.6004600460046,-1.6726000138589165
4.625462546254625,1.7147113573596218
4.65046504650465,3.908930067755504
4.675467546754676,2.854684039641882
4.700470047004701,2.1824002900993493
4.725472547254726,-1.7621262761583274
4.75047504750475,3.732089107273212
4.775477547754775,2.034025626429201
4.8004800480048,4.82780133836201
4.825482548254826,2.5619040006812437
4.850485048504851,4.447157796940017
4.875487548754876,3.557744701710802
4.9004900490049,-0.04793719260935836
4.925492549254925,5.155603124318771
4.9504950495049505,1.9684985132378654
4.975497549754976,-2.01687816483825
5.000500050005001,2.9435940001109424
5.025502550255026,1.0471023448654169
5.05050505050505,3.765311650610932
5.075507550755075,3.5534723612334096
5.1005100510051005,1.0600535449539294
5.125512551255126,3.0391870264058984
5.150515051505151,2.313687073512493
5.175517551755176,4.07749040992985
5.2005200520052,2.8144034403529297
5.225522552255225,-0.4823669406340627
5.2505250525052505,-0.23660840362266256
5.275527552755276,-2.482770451177017
5.300530053005301,-1.116988128462922
5.325532553255326,3.979732326059902
5.35053505350535,-0.041900955225100844
5.375537553755375,2.1606521210885727
5.4005400540054005,5.185524769998779
5.425542554255426,-0.849245414837607
5.450545054505451,0.3878893303418657
5.475547554755476,4.04439598050873
5.5005500550055,0.4283477451552068
5.525552555255525,2.40151092712704
5.5505550555055505,0.4252046491228144
5.575557555755576,0.05775401511666178
5.600560056005601,-1.015835072856831
5.625562556255626,1.8882006228118864
5.65056505650565,-1.4992791175134785
5.675567556755675,0.5667284843605341
5.7005700570057005,0.6462610972742757
5.725572557255726,0.6474863360542655
5.750575057505751,-0.4246325702154031
5.775577557755776,0.48373154823680886
5.8005800580058,2.28939911782732
5.825582558255825,-1.4147272543601939
5.8505850585058505,-1.890927944402566
5.875587558755876,-3.2524241676021055
5.900590059005901,-0.520830284597936
5.925592559255926,-1.504228311303574
5.95059505950595,-0.1618962366810318
5.975597559755975,0.6426985392978893
6.0006000600060005,-1.6416941386843158
6.025602560256026,-0.17025883855127644
6.050605060506051,-0.2625928118577334
6.075607560756076,-1.5480030731256282
6.1006100610061,2.7017541713692848
6.125612561256125,-1.2167292664859848
6.150615061506151,-4.399935553111563
6.175617561756176,0.8763427245134435
6.200620062006201,-0.3766463392484295
6.225622562256226,0.6114934772369862
6.25062506250625,-0.2003082268466938
6.275627562756275,0.817010645726074
6.300630063006301,-4.490373937039426
6.325632563256326,0.8989598574790274
6.350635063506351,0.05260555487975338
6.375637563756376,1.8629416567256065
6.4006400640064,-5.064680823874089
6.425642564256425,-1.1214135364009015
6.450645064506451,0.612596658306384
6.475647564756476,-1.6771311086898832
6.500650065006501,2.6808895797832317
6.525652565256526,-0.9554996837498344
6.55065506550655,-2.3840390084724943
6.5756575657565755,-1.2742432620407966
6.600660066006601,-1.5997289143410756
6.625662566256626,-5.195070692721116
6.650665066506651,-2.4950892210798394
6.675667566756676,-2.567997316049539
6.7006700670067,0.03087948268285451
6.7256725672567255,3.3716945782548255
6.750675067506751,-1.7395140907850755
6.775677567756776,-1.176121321584983
6.800680068006801,-0.7456425515336744
6.825682568256826,0.9860845805348385
6.85068506850685,-2.037578566861784
6.8756875687568755,2.026858173169983
6.900690069006901,-3.600583119347693
6.925692569256926,-0.7880719888147218
6.950695069506951,-3.0891846395366254
6.975697569756976,-2.528467056882328
7.000700070007,-0.749358264402681
7.0257025702570255,1.1973759981364114
7.050705070507051,-2.3914301229919417
7.075707570757076,-1.226893459961025
7.100710071007101,-0.5945068021881661
7.125712571257126,-0.5665758046395953
7.15071507150715,-1.509972263974741
7.1757175717571755,-1.6547246054551419
7.200720072007201,-1.1278237272861966
7.225722572257226,-2.3660989566461534
7.250725072507251,-3.3379410123593254
7.275727572757276,-1.0039657258501546
7.3007300730073,-0.3509029356416542
7.3257325732573255,-2.0947342012466668
7.350735073507351,-2.549115026639777
7.375737573757376,1.4826417447337321
7.400740074007401,-1.6541199424518729
7.425742574257426,-1.4292372534112752
7.45074507450745,-0.09087243481214524
7.4757475747574755,-2.694312632297553
7.500750075007501,-6.035501067863921
7.525752575257526,-1.0886930374546449
7.550755075507551,1.6917823465093162
7.575757575757576,-1.5212106928606013
7.6007600760076,-3.9769272702245226
7.6257625762576255,-2.9575675082059405
7.650765076507651,-3.8333377959021764
7.675767576757676,-1.3580316977171405
7.700770077007701,-1.0464357754996865
7.725772577257726,-0.8558944170963273
7.75077507750775,1.5259355420910314
7.775777577757776,3.01031191936182
7.800780078007801,-2.735580072214531
7.825782578257826,0.9392059122129938
7.850785078507851,-2.8758924537639565
7.875787578757876,-1.9913276685392844
7.9007900790079,1.680211447623344
7.925792579257926,3.687988136060902
7.950795079507951,-1.7834296827419642
7.975797579757976,-1.0897140068081934
8.000800080008,0.7826520384322655
8.025802580258025,-0.03448673600155289
8.05080508050805,0.3941005159338544
8.075807580758076,-2.6917326235319843
8.1008100810081,-0.7689976941380712
8.125812581258126,2.1174458356846593
8.150815081508151,-0.9827013695939555
8.175817581758176,-2.0724255594380963
8.200820082008201,2.2456442146772457
8.225822582258226,3.5308773450598387
8.250825082508252,-4.4136760368565096
8.275827582758275,-1.9639485610961733
8.3008300830083,1.5930902534908014
8.325832583258325,-2.1055705710645265
8.35083508350835,0.19458190095233202
8.375837583758376,0.05722884134152184
8.4008400840084,0.5846316027648982
8.425842584258426,-0.13498945571197152
8.450845084508451,-0.32266148810788065
8.475847584758476,3.513586213087508
8.500850085008501,-1.864168067096677
8.525852585258527,2.1650900114560865
8.550855085508552,5.157829293525806
8.575857585758575,1.6914046966279042
8.6008600860086,3.4678431588973493
8.625862586258625,1.5064656084841
8.65086508650865,-2.4267598127278664
8.675867586758676,1.2542170039437186
8.7008700870087,1.1818513234129673
8.725872587258726,4.349484094457656
8.750875087508751,2.133676443607814
8.775877587758776,2.4846772433338318
8.800880088008801,1.1425451114076934
8.825882588258827,0.8663629400033475
8.850885088508852,2.0227411202346937
8.875887588758875,0.9271037866849499
8.9008900890089,-1.6516605938977815
8.925892589258925,1.9774964666791142
8.95089508950895,-0.4984950938547953
8.975897589758976,2.1431836419664365
9.000900090009,-0.14731934635988786
9.025902590259026,-1.9095675676101056
9.050905090509051,2.9386729044668862
9.075907590759076,-2.375999368674768
9.100910091009101,2.4530857826248242
9.125912591259127,-0.7073159204928736
9.150915091509152,-1.623847299361205
9.175917591759175,2.297909631206693
9.2009200920092,1.4346890678519824
9.225922592259225,-0.668373638032675
9.25092509250925,2.619482179363125
9.275927592759276,-5.757195771345609
9.3009300930093,-0.27625999188034167
9.325932593259326,-0.48975769767191335
9.350935093509351,1.4677185009136189
9.375937593759376,-0.1180009155527737
9.400940094009401,3.1501235962236205
9.425942594259427,2.5728755886499175
9.450945094509452,1.2605410427718664
9.475947594759475,3.477711584812868
9.5009500950095,2.952136107225967
9.525952595259525,1.179084225521118
9.55095509550955,2.2272544451485596
9.575957595759576,1.0880116241117228
9.6009600960096,5.707443455174635
9.625962596259626,-0.6293817628393716
9.650965096509651,4.082791531039756
9.675967596759676,1.6726820213585885
9.700970097009701,0.055523255461984
9.725972597259727,1.812239435622028
9.750975097509752,-0.9015562522864347
9.775977597759775,2.451232915630274
9.8009800980098,-1.0374773421249275
9.825982598259825,0.10586384875669308
9.85098509850985,1.5360608134284366
9.875987598759876,1.3523140197961814
9.900990099009901,-0.6341669890752015
9.925992599259926,0.7948225886115434
9.950995099509951,2.933476160383373
9.975997599759976,1.2268989636952696
